molecular_weight,alogp,topological_polar_surface_area,hydrogen_bond_donors,hydrogen_bond_acceptors,MolWt_rdkit,LogP_rdkit,TPSA_rdkit,HDonors_rdkit,HAcceptors_rdkit,RotBonds_rdkit,Lipinski_violations,Lipinski_pass,Veber_pass,Triage_label
408.49,3.39,64.61,0,7,408.49100000000016,3.3885000000000023,64.61000000000001,0.0,7.0,7.0,0,True,True,High-priority
408.49,2.72,94.73,0,7,408.4910000000002,2.7242000000000006,94.73,0.0,7.0,3.0,0,True,True,High-priority
408.49,4.69,97.99,4,5,408.49400000000014,4.687700000000005,97.99,4.0,5.0,8.0,0,True,True,High-priority
408.5,4.53,52.52,0,6,408.4980000000003,4.532600000000004,52.52000000000001,0.0,6.0,3.0,0,True,True,High-priority
408.58,3.45,97.99,4,4,408.5790000000002,3.4487000000000023,97.99,4.0,4.0,4.0,0,True,True,High-priority
408.58,4.81,72.83,1,5,408.5790000000002,4.812800000000005,72.83000000000001,1.0,5.0,9.0,0,True,True,High-priority
409.44,1.87,102.42,2,6,409.4420000000002,1.8655,102.42000000000002,2.0,5.0,8.0,0,True,True,High-priority
409.53,4.44,49.03,0,4,409.5330000000001,4.438880000000004,49.03,0.0,3.0,5.0,0,True,True,High-priority
409.94,1.57,84.83,4,4,409.9390000000001,1.572199999999999,84.83,4.0,4.0,3.0,0,True,True,High-priority
410.46,0.13,136.68,5,8,410.463,0.1330399999999997,136.68,5.0,8.0,5.0,0,True,True,High-priority
410.46,2.13,108.5,0,8,410.46300000000025,2.1303,108.5,0.0,8.0,4.0,0,True,True,High-priority
410.47,4.93,52.49,1,4,410.473,4.934900000000004,52.49,1.0,3.0,3.0,0,True,True,High-priority
410.51,4.89,68.9,1,5,410.5100000000002,4.886920000000004,68.9,1.0,5.0,2.0,0,True,True,High-priority
411.5,1.16,77.43,3,7,411.5020000000002,1.1571999999999996,77.43,3.0,7.0,5.0,0,True,True,High-priority
412.33,4.94,38.13,0,3,412.3310000000002,4.942700000000005,38.13,0.0,2.0,4.0,0,True,True,High-priority
412.49,2.84,69.59,0,7,412.48600000000016,2.843500000000001,69.59,0.0,7.0,4.0,0,True,True,High-priority
412.49,2.11,82.06,1,5,412.48600000000016,2.1059,82.05999999999999,1.0,5.0,3.0,0,True,True,High-priority
412.53,3.35,62.99,0,5,412.5300000000002,3.351600000000002,62.99,0.0,5.0,3.0,0,True,True,High-priority
413.48,2.06,107.77,2,5,413.4780000000002,2.0562,107.77,2.0,4.0,5.0,0,True,True,High-priority
414.45,4.0,64.61,0,7,414.4540000000002,3.996400000000003,64.61000000000001,0.0,7.0,4.0,0,True,True,High-priority
414.46,4.37,60.89,0,6,414.4610000000002,4.366920000000003,60.89000000000001,0.0,6.0,4.0,0,True,True,High-priority
414.96,3.98,42.31,0,4,414.9580000000002,3.980800000000004,42.31,0.0,3.0,4.0,0,True,True,High-priority
415.44,1.91,136.15,3,7,415.4420000000002,1.9128,136.15,3.0,7.0,5.0,0,True,True,High-priority
416.48,3.84,67.87,1,4,416.47700000000015,3.836700000000003,67.87,1.0,4.0,6.0,0,True,True,High-priority
416.51,3.52,104.06,3,6,416.5140000000001,3.5222000000000024,104.06,3.0,6.0,6.0,0,True,True,High-priority
416.51,3.39,107.22,4,6,416.5140000000002,3.3930000000000025,107.22,4.0,6.0,4.0,0,True,True,High-priority
416.53,3.24,50.6,0,5,416.52500000000026,3.2371000000000016,50.6,0.0,4.0,5.0,0,True,True,High-priority
416.58,4.85,60.44,0,5,416.58300000000025,4.852300000000005,60.44,0.0,5.0,1.0,0,True,True,High-priority
417.46,2.74,115.07,2,6,417.45800000000025,2.73552,115.07,2.0,6.0,6.0,0,True,True,High-priority
417.48,2.7,82.14,0,7,417.4830000000002,2.698620000000001,82.14000000000001,0.0,7.0,7.0,0,True,True,High-priority
417.53,1.52,89.95,2,5,417.5310000000003,1.5229999999999997,89.95,2.0,5.0,4.0,0,True,True,High-priority
417.58,2.94,69.06,2,7,417.57500000000016,2.943100000000001,69.06,2.0,7.0,7.0,0,True,True,High-priority
418.44,2.18,105.2,0,8,418.4420000000002,2.1756,105.20000000000002,0.0,8.0,3.0,0,True,True,High-priority
418.44,2.01,103.68,2,8,418.4420000000002,2.0148,103.68000000000002,2.0,8.0,8.0,0,True,True,High-priority
418.45,4.6,101.55,2,5,418.4490000000002,4.604060000000003,101.55,2.0,5.0,4.0,0,True,True,High-priority
418.53,4.6,82.81,0,6,418.5300000000002,4.599700000000005,82.81,0.0,6.0,7.0,0,True,True,High-priority
418.53,2.57,85.22,2,6,418.53000000000026,2.565600000000001,85.22000000000001,2.0,6.0,2.0,0,True,True,High-priority
418.56,1.48,78.87,2,6,418.5590000000001,1.4824999999999997,78.87,2.0,6.0,9.0,0,True,True,High-priority
418.57,3.22,94.83,3,5,418.5740000000002,3.218300000000002,94.83,3.0,5.0,5.0,0,True,True,High-priority
418.61,4.08,61.83,0,5,418.60600000000017,4.083800000000004,61.83,0.0,5.0,3.0,0,True,True,High-priority
419.43,-0.69,134.27,3,6,419.43400000000025,-0.6868999999999963,134.27,3.0,6.0,8.0,0,True,True,High-priority
419.48,2.6,77.23,1,6,419.4810000000002,2.6000000000000014,77.23,1.0,6.0,3.0,0,True,True,High-priority
419.87,4.52,84.34,2,5,419.8680000000001,4.516800000000004,84.34,2.0,5.0,5.0,0,True,True,High-priority
420.47,2.87,102.84,1,5,420.46500000000015,2.871120000000001,102.84,1.0,5.0,5.0,0,True,True,High-priority
420.51,4.93,42.31,0,3,420.5120000000001,4.928000000000005,42.31,0.0,2.0,2.0,0,True,True,High-priority
420.51,3.3,72.53,1,6,420.5130000000001,3.2965000000000018,72.53,1.0,5.0,6.0,0,True,True,High-priority
420.55,4.68,89.9,1,5,420.5460000000002,4.682700000000004,89.9,1.0,5.0,8.0,0,True,True,High-priority
420.59,4.8,83.83,2,4,420.59000000000026,4.804300000000004,83.83,2.0,4.0,5.0,0,True,True,High-priority
421.53,3.92,81.07,2,7,421.5260000000002,3.923000000000002,81.07,2.0,6.0,4.0,0,True,True,High-priority
422.56,3.72,104.06,3,5,422.5620000000002,3.715600000000002,104.06000000000002,3.0,5.0,10.0,0,True,True,High-priority
423.42,3.13,91.75,1,4,423.42400000000015,3.134500000000001,91.75,1.0,4.0,3.0,0,True,True,High-priority
423.42,3.38,80.75,0,5,423.4240000000002,3.381700000000002,80.75,0.0,5.0,2.0,0,True,True,High-priority
424.45,2.22,94.17,1,6,424.4530000000002,2.2227,94.17,1.0,6.0,7.0,0,True,True,High-priority
424.46,4.56,80.52,0,4,424.4560000000001,4.555600000000004,80.52000000000001,0.0,4.0,3.0,0,True,True,High-priority
424.49,4.38,85.22,2,6,424.4930000000002,4.379820000000005,85.22,2.0,6.0,4.0,0,True,True,High-priority
424.5,2.66,68.31,0,5,424.4970000000002,2.656900000000001,68.31,0.0,5.0,5.0,0,True,True,High-priority
425.44,2.99,115.07,2,6,425.4370000000002,2.993320000000001,115.07,2.0,6.0,8.0,0,True,True,High-priority
425.51,0.49,132.88,3,5,425.5070000000002,0.4897200000000016,132.88,3.0,5.0,7.0,0,True,True,High-priority
425.53,2.15,79.7,1,6,425.5330000000002,2.152,79.7,1.0,5.0,9.0,0,True,True,High-priority
426.42,4.94,74.97,0,6,426.42400000000026,4.938120000000004,74.97000000000001,0.0,6.0,2.0,0,True,True,High-priority
426.43,4.4,106.17,2,7,426.4320000000002,4.398820000000002,106.17,2.0,6.0,2.0,0,True,True,High-priority
426.51,3.36,93.06,2,6,426.5090000000002,3.355600000000003,93.06000000000002,2.0,6.0,0.0,0,True,True,High-priority
426.52,1.81,94.4,1,8,426.5210000000003,1.809899999999999,94.4,1.0,7.0,5.0,0,True,True,High-priority
427.46,2.08,101.32,1,6,427.4570000000002,2.0823,101.32,1.0,6.0,7.0,0,True,True,High-priority
427.47,4.1,84.86,2,5,427.47200000000015,4.104120000000003,84.86000000000001,2.0,5.0,8.0,0,True,True,High-priority
427.5,4.95,83.22,3,3,427.5040000000002,4.952520000000003,83.22000000000001,3.0,3.0,7.0,0,True,True,High-priority
427.93,4.81,82.95,3,4,427.9320000000001,4.808400000000003,82.95,3.0,4.0,5.0,0,True,True,High-priority
428.49,2.08,86.33,1,7,428.4850000000002,2.0797,86.33000000000001,1.0,7.0,3.0,0,True,True,High-priority
429.47,2.44,104.07,1,7,429.46900000000034,2.4434,104.07,1.0,7.0,5.0,0,True,True,High-priority
429.52,1.67,78.62,1,8,429.51700000000034,1.6682999999999997,78.62,1.0,8.0,6.0,0,True,True,High-priority
429.56,2.15,94.91,2,5,429.5570000000002,2.1454999999999997,94.91,2.0,5.0,3.0,0,True,True,High-priority
430.41,4.98,92.04,0,7,430.4120000000001,4.981200000000005,92.04,0.0,7.0,6.0,0,True,True,High-priority
430.42,-0.18,122.09,1,10,430.42100000000033,-0.182099999999999,122.09,1.0,9.0,3.0,0,True,True,High-priority
430.5,3.65,64.61,0,7,430.4970000000002,3.6543000000000023,64.61000000000001,0.0,7.0,8.0,0,True,True,High-priority
430.63,4.68,58.92,2,4,430.6290000000003,4.684700000000005,58.92,2.0,4.0,0.0,0,True,True,High-priority
431.57,4.26,84.08,2,5,431.57300000000015,4.256320000000003,84.08000000000001,2.0,5.0,10.0,0,True,True,High-priority
431.66,3.68,63.93,3,4,431.6610000000003,3.678100000000004,63.93000000000001,3.0,4.0,0.0,0,True,True,High-priority
432.55,0.71,128.25,4,7,432.5460000000003,0.7125200000000002,128.25,4.0,7.0,3.0,0,True,True,High-priority
432.56,4.03,86.74,0,6,432.5570000000003,4.032300000000003,86.74000000000001,0.0,6.0,4.0,0,True,True,High-priority
432.62,2.28,64.68,2,6,432.6150000000002,2.2793,64.68,2.0,6.0,7.0,0,True,True,High-priority
433.42,3.94,93.18,0,8,433.4160000000002,3.9428000000000023,93.18000000000002,0.0,8.0,6.0,0,True,True,High-priority
433.5,4.79,68.23,1,6,433.5040000000002,4.785900000000005,68.23,1.0,6.0,7.0,0,True,True,High-priority
433.51,4.43,97.22,2,5,433.5080000000002,4.432420000000003,97.21999999999998,2.0,5.0,7.0,0,True,True,High-priority
433.51,1.65,98.74,3,5,433.50800000000027,1.6473399999999991,98.74,3.0,5.0,4.0,0,True,True,High-priority
433.51,3.3,115.98,4,4,433.5120000000001,3.297200000000001,115.98000000000002,4.0,4.0,7.0,0,True,True,High-priority
433.53,1.77,115.81,3,5,433.53000000000014,1.7651000000000003,115.81000000000002,3.0,5.0,6.0,0,True,True,High-priority
434.49,2.4,136.68,5,8,434.4850000000003,2.3958000000000004,136.68,5.0,8.0,10.0,0,True,True,High-priority
434.53,3.1,106.2,2,7,434.52900000000017,3.100100000000002,106.20000000000002,2.0,7.0,2.0,0,True,True,High-priority
434.59,-0.03,97.02,3,5,434.58500000000026,-0.0318999999999947,97.02,3.0,5.0,6.0,0,True,True,High-priority
435.34,2.58,100.74,1,8,435.34000000000015,2.5839,100.74,1.0,8.0,6.0,0,True,True,High-priority
436.5,1.02,111.52,2,8,436.5010000000003,1.0167999999999988,111.52,2.0,8.0,3.0,0,True,True,High-priority
436.53,1.89,127.84,4,5,436.5340000000002,1.8919,127.84000000000002,4.0,5.0,9.0,0,True,True,High-priority
436.56,1.82,82.7,3,5,436.55600000000015,1.822700000000001,82.7,3.0,5.0,9.0,0,True,True,High-priority
437.4,2.49,111.6,1,7,437.4040000000002,2.4859,111.6,1.0,7.0,5.0,0,True,True,High-priority
437.5,3.15,91.67,1,5,437.49600000000027,3.1523200000000022,91.67,1.0,5.0,5.0,0,True,True,High-priority
437.54,3.8,99.02,4,5,437.5360000000002,3.795600000000004,99.02,4.0,5.0,4.0,0,True,True,High-priority
438.37,4.71,48.13,2,2,438.3690000000001,4.712400000000003,48.13,2.0,2.0,3.0,0,True,True,High-priority
438.48,4.29,127.45,5,7,438.47600000000017,4.286600000000006,127.45000000000002,5.0,7.0,7.0,0,True,True,High-priority
438.48,3.1,106.97,1,7,438.4760000000002,3.0953000000000017,106.97,1.0,7.0,6.0,0,True,True,High-priority
439.6,3.58,62.3,1,5,439.5960000000002,3.581400000000003,62.3,1.0,5.0,4.0,0,True,True,High-priority
440.46,1.84,110.3,1,7,440.4560000000003,1.837,110.3,1.0,7.0,6.0,0,True,True,High-priority
440.47,-0.49,132.03,1,9,440.47000000000025,-0.4896999999999976,132.03,1.0,9.0,3.0,0,True,True,High-priority
441.48,4.6,79.98,1,5,441.4830000000001,4.603520000000005,79.98,1.0,5.0,5.0,0,True,True,High-priority
441.48,3.08,99.31,1,9,441.4840000000002,3.0789000000000017,99.31000000000002,1.0,9.0,8.0,0,True,True,High-priority
441.51,2.96,97.92,3,6,441.50900000000007,2.959100000000001,97.92000000000002,3.0,6.0,5.0,0,True,True,High-priority
441.53,2.59,79.69,0,7,441.5340000000003,2.5920000000000005,79.69,0.0,6.0,3.0,0,True,True,High-priority
441.57,3.59,60.53,0,6,441.5680000000004,3.5889000000000024,60.53,0.0,6.0,4.0,0,True,True,High-priority
443.46,2.07,104.73,1,6,443.46300000000014,2.0710999999999995,104.73,1.0,6.0,3.0,0,True,True,High-priority
443.58,4.21,110.02,5,5,443.5840000000002,4.208300000000003,110.02,5.0,5.0,6.0,0,True,True,High-priority
444.4,4.04,115.43,2,8,444.39500000000015,4.040900000000003,115.43000000000002,2.0,8.0,2.0,0,True,True,High-priority
444.4,4.18,93.43,0,8,444.3950000000002,4.179100000000004,93.43000000000002,0.0,8.0,3.0,0,True,True,High-priority
444.54,4.87,82.7,3,4,444.5350000000001,4.869400000000003,82.7,3.0,4.0,7.0,0,True,True,High-priority
444.58,3.26,88.33,1,7,444.5820000000001,3.2628200000000014,88.33,1.0,7.0,6.0,0,True,True,High-priority
444.96,2.4,77.82,2,5,444.9630000000002,2.4027000000000003,77.82000000000001,2.0,5.0,7.0,0,True,True,High-priority
445.52,3.95,85.35,2,5,445.5190000000002,3.9452000000000025,85.35,2.0,4.0,6.0,0,True,True,High-priority
445.54,2.02,97.71,1,6,445.5410000000002,2.0247,97.71,1.0,5.0,7.0,0,True,True,High-priority
445.61,3.46,53.4,1,5,445.6110000000001,3.4601000000000024,53.400000000000006,1.0,4.0,5.0,0,True,True,High-priority
445.64,3.9,80.59,2,4,445.6440000000003,3.898900000000003,80.59,2.0,4.0,0.0,0,True,True,High-priority
446.46,4.39,103.79,1,8,446.4590000000002,4.392600000000003,103.79,1.0,7.0,4.0,0,True,True,High-priority
446.51,1.22,121.6,3,5,446.5070000000002,1.2236200000000006,121.6,3.0,5.0,6.0,0,True,True,High-priority
446.62,1.9,97.19,4,7,446.6170000000003,1.89914,97.19,4.0,7.0,5.0,0,True,True,High-priority
446.97,2.1,108.75,3,7,446.96800000000025,2.104799999999999,108.75,3.0,7.0,9.0,0,True,True,High-priority
447.54,4.74,97.22,2,5,447.5350000000002,4.740840000000004,97.21999999999998,2.0,5.0,7.0,0,True,True,High-priority
448.51,1.97,116.2,1,8,448.51200000000034,1.9745999999999997,116.20000000000002,1.0,8.0,4.0,0,True,True,High-priority
448.52,3.0,85.69,1,7,448.5230000000002,2.9983000000000013,85.69,1.0,6.0,7.0,0,True,True,High-priority
448.57,2.53,79.43,1,7,448.5710000000001,2.5299000000000005,79.42999999999999,1.0,6.0,9.0,0,True,True,High-priority
448.57,4.64,90.88,3,5,448.5710000000002,4.643820000000003,90.88,3.0,5.0,3.0,0,True,True,High-priority
448.73,4.11,29.1,1,1,448.734,4.1063,29.1,1.0,1.0,0.0,0,True,True,High-priority
449.54,1.18,87.97,1,8,449.5440000000002,1.183700000000001,87.97000000000001,1.0,8.0,5.0,0,True,True,High-priority
450.5,1.75,94.92,1,8,450.4950000000003,1.74652,94.92000000000002,1.0,7.0,5.0,0,True,True,High-priority
450.54,-0.45,115.22,2,8,450.5380000000002,-0.4476000000000006,115.22,2.0,8.0,2.0,0,True,True,High-priority
450.57,3.26,99.13,1,7,450.57200000000034,3.264000000000001,99.13,1.0,7.0,4.0,0,True,True,High-priority
450.7,4.63,80.92,4,4,450.7040000000002,4.627000000000004,80.92,4.0,4.0,5.0,0,True,True,High-priority
451.56,-0.02,100.85,3,8,451.5600000000002,-0.0190999999999974,100.85000000000002,3.0,8.0,5.0,0,True,True,High-priority
451.61,4.39,83.81,2,5,451.6110000000003,4.394100000000004,83.81,2.0,5.0,5.0,0,True,True,High-priority
452.5,0.61,131.75,3,9,452.50000000000017,0.6063999999999995,131.75,3.0,9.0,4.0,0,True,True,High-priority
452.55,1.74,89.05,3,6,452.55100000000016,1.7442999999999995,89.05000000000001,3.0,6.0,8.0,0,True,True,High-priority
453.54,2.07,125.3,4,7,453.54300000000006,2.0669399999999998,125.3,4.0,7.0,9.0,0,True,True,High-priority
454.53,-1.67,135.45,3,9,454.5260000000002,-1.666499999999998,135.45,3.0,9.0,1.0,0,True,True,High-priority
455.47,1.16,127.17,2,7,455.4670000000003,1.1561,127.17,2.0,6.0,7.0,0,True,True,High-priority
455.51,2.35,110.11,2,6,455.5110000000004,2.3534,110.11,2.0,6.0,9.0,0,True,True,High-priority
455.53,3.55,105.84,2,6,455.53200000000015,3.545420000000002,105.84,2.0,6.0,10.0,0,True,True,High-priority
455.54,-0.65,138.01,2,7,455.53700000000026,-0.654299999999997,138.01,2.0,7.0,7.0,0,True,True,High-priority
456.58,3.73,97.74,1,6,456.5790000000003,3.729300000000003,97.74,1.0,6.0,1.0,0,True,True,High-priority
456.62,4.36,83.83,2,5,456.62300000000033,4.364100000000004,83.83000000000001,2.0,5.0,4.0,0,True,True,High-priority
457.41,2.81,86.99,3,5,457.40500000000026,2.806000000000001,86.99000000000001,3.0,5.0,4.0,0,True,True,High-priority
457.62,2.95,62.32,0,5,457.6150000000002,2.954100000000002,62.32000000000001,0.0,5.0,8.0,0,True,True,High-priority
458.52,2.91,84.0,1,6,458.51800000000014,2.9147000000000007,84.0,1.0,6.0,3.0,0,True,True,High-priority
458.52,2.91,84.0,1,6,458.51800000000014,2.9147000000000007,84.0,1.0,6.0,3.0,0,True,True,High-priority
458.55,4.51,80.29,0,7,458.55100000000033,4.507900000000004,80.29,0.0,7.0,9.0,0,True,True,High-priority
459.51,0.92,122.61,2,5,459.50600000000026,0.9198799999999998,122.61,2.0,5.0,4.0,0,True,True,High-priority
459.52,2.77,99.31,3,7,459.52400000000017,2.7737000000000007,99.31000000000002,3.0,7.0,6.0,0,True,True,High-priority
459.88,3.13,115.07,2,6,459.8820000000002,3.126620000000001,115.07,2.0,6.0,8.0,0,True,True,High-priority
460.61,4.13,93.06,2,6,460.6110000000002,4.129600000000004,93.06,2.0,6.0,1.0,0,True,True,High-priority
461.51,3.05,107.67,1,9,461.5110000000004,3.052100000000001,107.67000000000002,1.0,9.0,9.0,0,True,True,High-priority
461.57,2.98,80.91,2,4,461.5660000000003,2.983100000000001,80.91,2.0,4.0,5.0,0,True,True,High-priority
462.46,2.76,138.85,3,6,462.4580000000002,2.7642200000000017,138.85000000000002,3.0,6.0,8.0,0,True,True,High-priority
462.58,4.03,99.13,1,7,462.58300000000025,4.025300000000004,99.13,1.0,7.0,4.0,0,True,True,High-priority
463.51,4.04,102.68,1,6,463.5110000000002,4.035040000000003,102.68,1.0,6.0,6.0,0,True,True,High-priority
463.53,4.21,68.15,0,7,463.5300000000002,4.2066000000000034,68.15,0.0,6.0,4.0,0,True,True,High-priority
463.53,4.71,94.84,1,6,463.5300000000004,4.713200000000004,94.84,1.0,6.0,5.0,0,True,True,High-priority
465.59,2.31,102.37,1,8,465.5870000000004,2.3105,102.37,1.0,8.0,4.0,0,True,True,High-priority
465.63,1.81,69.62,1,7,465.63100000000026,1.810200000000002,69.62000000000002,1.0,7.0,7.0,0,True,True,High-priority
466.5,4.6,90.01,2,7,466.4970000000003,4.596200000000003,90.00999999999999,2.0,5.0,1.0,0,True,True,High-priority
466.57,3.15,91.82,2,6,466.5740000000002,3.1528000000000023,91.82,2.0,6.0,2.0,0,True,True,High-priority
466.58,3.76,108.56,2,6,466.58200000000033,3.7642200000000017,108.56,2.0,6.0,8.0,0,True,True,High-priority
466.66,2.53,118.22,5,6,466.6590000000003,2.5308,118.22,5.0,6.0,5.0,0,True,True,High-priority
467.27,1.48,126.18,2,8,467.2720000000001,1.4761000000000009,126.18,2.0,8.0,5.0,0,True,True,High-priority
468.46,3.57,138.07,5,9,468.45800000000025,3.5700000000000025,138.07000000000002,5.0,9.0,6.0,0,True,True,High-priority
468.46,2.68,120.47,1,8,468.4620000000002,2.6792000000000007,120.47,1.0,8.0,7.0,0,True,True,High-priority
468.99,3.12,99.27,4,5,468.98500000000007,3.115500000000002,99.27,4.0,5.0,9.0,0,True,True,High-priority
469.55,4.58,107.61,4,3,469.5450000000002,4.575500000000003,107.61,4.0,3.0,7.0,0,True,True,High-priority
471.6,2.79,125.55,4,9,471.6020000000002,2.7909999999999995,125.55,4.0,8.0,5.0,0,True,True,High-priority
472.53,4.7,133.52,4,8,472.5340000000003,4.697840000000005,133.52,4.0,8.0,6.0,0,True,True,High-priority
472.58,4.44,95.97,0,7,472.5780000000004,4.440200000000004,95.97000000000004,0.0,7.0,5.0,0,True,True,High-priority
473.14,3.43,83.0,2,4,473.1410000000001,3.4255000000000013,83.0,2.0,4.0,8.0,0,True,True,High-priority
473.62,4.16,60.93,0,3,473.61700000000025,4.158540000000004,60.93000000000001,0.0,3.0,3.0,0,True,True,High-priority
473.62,0.52,133.83,4,8,473.61700000000025,0.5245000000000006,133.83,4.0,8.0,1.0,0,True,True,High-priority
474.31,4.41,100.21,2,6,474.3070000000003,4.410820000000004,100.21,2.0,6.0,5.0,0,True,True,High-priority
474.55,3.9,105.2,0,8,474.5500000000003,3.9021000000000026,105.20000000000002,0.0,8.0,3.0,0,True,True,High-priority
474.55,3.45,112.27,1,8,474.5500000000003,3.4474000000000027,112.27,1.0,8.0,3.0,0,True,True,High-priority
474.6,3.23,125.29,3,6,474.5980000000003,3.231200000000001,125.29,3.0,6.0,6.0,0,True,True,High-priority
475.03,2.27,65.12,1,5,475.0330000000004,2.2748,65.12,1.0,5.0,4.0,0,True,True,High-priority
475.55,2.31,90.14,2,5,475.5490000000004,2.3087,90.14,2.0,5.0,4.0,0,True,True,High-priority
475.59,4.41,74.87,1,4,475.5890000000003,4.405200000000003,74.87,1.0,4.0,6.0,0,True,True,High-priority
475.66,3.5,87.74,2,5,475.6550000000003,3.497200000000002,87.74000000000001,2.0,5.0,10.0,0,True,True,High-priority
476.44,2.71,107.34,0,10,476.4410000000002,2.7078000000000007,107.34000000000002,0.0,9.0,3.0,0,True,True,High-priority
476.56,3.92,107.02,3,4,476.55800000000016,3.916800000000002,107.02,3.0,4.0,7.0,0,True,True,High-priority
477.61,0.98,84.91,1,7,477.61300000000034,0.978700000000002,84.91,1.0,7.0,6.0,0,True,True,High-priority
478.63,4.33,95.5,3,4,478.6330000000002,4.325400000000003,95.5,3.0,4.0,1.0,0,True,True,High-priority
478.67,3.31,107.22,4,6,478.6700000000003,3.310100000000001,107.22,4.0,6.0,5.0,0,True,True,High-priority
479.49,4.71,83.83,0,7,479.4850000000002,4.709900000000005,83.83000000000001,0.0,6.0,5.0,0,True,True,High-priority
479.65,3.92,78.51,2,4,479.6460000000002,3.924800000000003,78.51,2.0,4.0,8.0,0,True,True,High-priority
480.65,4.94,52.19,1,6,480.64900000000034,4.943400000000005,52.19000000000001,1.0,6.0,7.0,0,True,True,High-priority
481.53,2.62,138.66,2,8,481.5250000000003,2.61892,138.66,2.0,8.0,5.0,0,True,True,High-priority
481.54,2.59,120.83,1,8,481.5420000000003,2.5934,120.83000000000004,1.0,8.0,5.0,0,True,True,High-priority
481.55,4.73,98.44,1,8,481.5450000000004,4.733900000000005,98.44,1.0,8.0,7.0,0,True,True,High-priority
481.63,3.23,95.86,3,5,481.6330000000003,3.226000000000002,95.86,3.0,5.0,4.0,0,True,True,High-priority
482.96,2.45,108.36,1,8,482.9570000000002,2.4496,108.36,1.0,8.0,2.0,0,True,True,High-priority
483.6,-0.76,121.08,4,9,483.60200000000015,-0.7581999999999958,121.08000000000004,4.0,9.0,6.0,0,True,True,High-priority
483.63,3.35,87.74,2,5,483.6340000000004,3.354900000000001,87.74000000000001,2.0,5.0,6.0,0,True,True,High-priority
484.52,3.23,103.63,1,9,484.51600000000025,3.2292000000000014,103.62999999999998,1.0,8.0,5.0,0,True,True,High-priority
486.01,3.68,87.74,2,4,486.0120000000003,3.6781000000000015,87.74000000000001,2.0,4.0,7.0,0,True,True,High-priority
487.33,4.84,78.9,0,6,487.3270000000001,4.841600000000004,78.9,0.0,6.0,5.0,0,True,True,High-priority
488.71,4.89,97.99,4,4,488.7090000000003,4.887000000000005,97.99,4.0,4.0,5.0,0,True,True,High-priority
488.71,4.59,90.15,4,5,488.70900000000034,4.585400000000004,90.15,4.0,5.0,4.0,0,True,True,High-priority
489.61,3.08,125.04,3,5,489.6130000000004,3.075500000000001,125.04,3.0,5.0,8.0,0,True,True,High-priority
489.66,4.7,75.63,2,4,489.6560000000003,4.696700000000003,75.63,2.0,4.0,1.0,0,True,True,High-priority
492.57,1.72,136.43,2,9,492.5650000000002,1.7207999999999997,136.43,2.0,9.0,3.0,0,True,True,High-priority
492.66,3.2,104.53,3,4,492.66400000000016,3.203300000000003,104.53,3.0,4.0,10.0,0,True,True,High-priority
493.64,3.74,95.86,3,5,493.6440000000003,3.7381000000000033,95.86,3.0,5.0,3.0,0,True,True,High-priority
493.65,3.96,100.55,3,5,493.6480000000002,3.964400000000004,100.55,3.0,5.0,7.0,0,True,True,High-priority
494.22,4.58,61.83,0,5,494.2200000000002,4.580900000000004,61.83,0.0,5.0,8.0,0,True,True,High-priority
495.57,3.66,83.53,0,8,495.5720000000003,3.658400000000003,83.53000000000002,0.0,8.0,9.0,0,True,True,High-priority
495.58,2.91,88.62,0,7,495.57600000000025,2.9110000000000014,88.62,0.0,7.0,7.0,0,True,True,High-priority
496.56,2.92,135.04,2,8,496.55600000000027,2.924200000000002,135.04,2.0,8.0,6.0,0,True,True,High-priority
496.65,3.21,115.73,4,5,496.6480000000002,3.2100000000000017,115.73000000000002,4.0,5.0,1.0,0,True,True,High-priority
497.46,1.83,139.6,1,10,497.4560000000004,1.8308999999999995,139.6,1.0,10.0,8.0,0,True,True,High-priority
497.59,-0.97,127.15,3,9,497.5850000000004,-0.967599999999994,127.15,3.0,9.0,7.0,0,True,True,High-priority
497.93,4.54,96.97,0,8,497.9310000000003,4.540740000000003,96.97,0.0,7.0,7.0,0,True,True,High-priority
498.57,3.35,112.27,1,8,498.5720000000002,3.351600000000001,112.27,1.0,8.0,4.0,0,True,True,High-priority
499.52,3.41,121.24,4,7,499.5190000000002,3.4057000000000013,121.24000000000002,4.0,7.0,6.0,0,True,True,High-priority
